,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2023-06-06 00:00:00+00:00,5581757.21,877286.88,4704470.33,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '60540.00', 'currency': 'USD', 'instrument_id': 'APAM.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40000.00', 'currency': 'USD', 'instrument_id': 'CARG.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68120.00', 'currency': 'USD', 'instrument_id': 'DOCS.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68920.00', 'currency': 'USD', 'instrument_id': 'OVV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}]",False,{}
2023-06-06 00:00:00+00:00,5581757.21,971372.70,4610384.51,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '60540.00', 'currency': 'USD', 'instrument_id': 'APAM.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40000.00', 'currency': 'USD', 'instrument_id': 'CARG.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68120.00', 'currency': 'USD', 'instrument_id': 'DOCS.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68920.00', 'currency': 'USD', 'instrument_id': 'OVV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '94085.82', 'currency': 'USD', 'instrument_id': 'WCC.SIM'}]",False,{}
2023-06-07 00:00:00+00:00,5614157.21,1024892.70,4589264.51,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '60540.00', 'currency': 'USD', 'instrument_id': 'APAM.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40000.00', 'currency': 'USD', 'instrument_id': 'CARG.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68120.00', 'currency': 'USD', 'instrument_id': 'DOCS.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68920.00', 'currency': 'USD', 'instrument_id': 'OVV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '94085.82', 'currency': 'USD', 'instrument_id': 'WCC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}]",False,{}
2023-06-07 00:00:00+00:00,5644453.41,955972.70,4688480.71,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '60540.00', 'currency': 'USD', 'instrument_id': 'APAM.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40000.00', 'currency': 'USD', 'instrument_id': 'CARG.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68120.00', 'currency': 'USD', 'instrument_id': 'DOCS.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '94085.82', 'currency': 'USD', 'instrument_id': 'WCC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}]",False,{}
2023-06-08 00:00:00+00:00,5663253.41,861886.88,4801366.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '60540.00', 'currency': 'USD', 'instrument_id': 'APAM.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40000.00', 'currency': 'USD', 'instrument_id': 'CARG.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68120.00', 'currency': 'USD', 'instrument_id': 'DOCS.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}]",False,{}
2023-06-08 00:00:00+00:00,5651253.41,801346.88,4849906.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40000.00', 'currency': 'USD', 'instrument_id': 'CARG.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68120.00', 'currency': 'USD', 'instrument_id': 'DOCS.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}]",False,{}
2023-06-08 00:00:00+00:00,5608653.41,761346.88,4847306.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '68120.00', 'currency': 'USD', 'instrument_id': 'DOCS.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}]",False,{}
2023-06-08 00:00:00+00:00,5608653.41,693226.88,4915426.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}]",False,{}
2023-06-08 00:00:00+00:00,5644053.41,732426.88,4911626.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '75300.00', 'currency': 'USD', 'instrument_id': 'MC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39200.00', 'currency': 'USD', 'instrument_id': 'EXPI.SIM'}]",False,{}
2023-06-08 00:00:00+00:00,5644053.41,657126.88,4986926.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39200.00', 'currency': 'USD', 'instrument_id': 'EXPI.SIM'}]",False,{}
2023-06-09 00:00:00+00:00,5662853.41,712726.88,4950126.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '59020.00', 'currency': 'USD', 'instrument_id': 'PECO.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39200.00', 'currency': 'USD', 'instrument_id': 'EXPI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '55600.00', 'currency': 'USD', 'instrument_id': 'PRVA.SIM'}]",False,{}
2023-06-12 00:00:00+00:00,5641453.41,653706.88,4987746.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39200.00', 'currency': 'USD', 'instrument_id': 'EXPI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '55600.00', 'currency': 'USD', 'instrument_id': 'PRVA.SIM'}]",False,{}
2023-06-12 00:00:00+00:00,5663253.41,614506.88,5048746.53,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '50120.00', 'currency': 'USD', 'instrument_id': 'GPK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '55600.00', 'currency': 'USD', 'instrument_id': 'PRVA.SIM'}]",False,{}
2023-06-13 00:00:00+00:00,5694805.19,564386.88,5130418.31,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '104171.97', 'currency': 'USD', 'instrument_id': 'CCK.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '55600.00', 'currency': 'USD', 'instrument_id': 'PRVA.SIM'}]",False,{}
2023-06-13 00:00:00+00:00,5716405.19,460214.91,5256190.28,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '55600.00', 'currency': 'USD', 'instrument_id': 'PRVA.SIM'}]",False,{}
2023-06-13 00:00:00+00:00,5750405.19,404614.91,5345790.28,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '53520.00', 'currency': 'USD', 'instrument_id': 'ZI.SIM'}]",False,{}
2023-06-15 00:00:00+00:00,5783391.99,351094.91,5432297.08,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '107110.08', 'currency': 'USD', 'instrument_id': 'BERY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}]",False,{}
2023-06-15 00:00:00+00:00,5815391.99,243984.83,5571407.16,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '78480.00', 'currency': 'USD', 'instrument_id': 'CRC.SIM'}]",False,{}
2023-06-21 00:00:00+00:00,5815391.99,165504.83,5649887.16,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-06-23 00:00:00+00:00,5802991.99,188744.83,5614247.16,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '23240.00', 'currency': 'USD', 'instrument_id': 'ABR.SIM'}]",False,{}
